m,n,k,emb_type,best_C,train_acc,test_acc
1,2,5,SVD,3.593813663804626,0.75,0.8432835820895522
1,2,5,cbow,1e-05,0.9015486725663716,0.8811881188118812
1,2,5,skipgram,1e-05,0.9015486725663716,0.8811881188118812
1,2,6,SVD,3.593813663804626,0.7732558139534884,0.7611940298507462
1,2,6,cbow,1e-05,0.9026548672566372,0.8712871287128713
1,2,6,skipgram,1e-05,0.8971238938053098,0.9207920792079208
1,2,7,SVD,46.41588833612782,0.7680798004987531,0.7835820895522388
1,2,7,cbow,1e-05,0.902547065337763,0.8712871287128713
1,2,7,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,2,8,SVD,3.593813663804626,0.7614297589359933,0.7761194029850746
1,2,8,cbow,1e-05,0.902547065337763,0.8712871287128713
1,2,8,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,2,9,SVD,3.593813663804626,0.7635303913405496,0.753731343283582
1,2,9,cbow,1e-05,0.902547065337763,0.8712871287128713
1,2,9,skipgram,3.593813663804626,0.9047619047619048,0.8613861386138614
1,2,10,SVD,3.593813663804626,0.7593671940049959,0.753731343283582
1,2,10,cbow,1e-05,0.902547065337763,0.8712871287128713
1,2,10,skipgram,3.593813663804626,0.9058693244739756,0.8613861386138614
1,3,5,SVD,1e-05,0.7450166112956811,0.746268656716418
1,3,5,cbow,1e-05,0.9026548672566372,0.8712871287128713
1,3,5,skipgram,1e-05,0.9026548672566372,0.8712871287128713
1,3,6,SVD,1e-05,0.743973399833749,0.753731343283582
1,3,6,cbow,1e-05,0.902547065337763,0.8712871287128713
1,3,6,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,3,7,SVD,3.593813663804626,0.7464671654197839,0.753731343283582
1,3,7,cbow,1e-05,0.902547065337763,0.8712871287128713
1,3,7,skipgram,3.593813663804626,0.903654485049834,0.8712871287128713
1,3,8,SVD,3.593813663804626,0.7462562396006656,0.753731343283582
1,3,8,cbow,1e-05,0.902547065337763,0.8712871287128713
1,3,8,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,3,9,SVD,1e-05,0.7443796835970025,0.7611940298507462
1,3,9,cbow,1e-05,0.902547065337763,0.8712871287128713
1,3,9,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,3,10,SVD,46.41588833612782,0.7541666666666667,0.7835820895522388
1,3,10,cbow,1e-05,0.902547065337763,0.8712871287128713
1,3,10,skipgram,3.593813663804626,0.9047619047619048,0.8712871287128713
1,4,5,SVD,1e-05,0.743973399833749,0.753731343283582
1,4,5,cbow,1e-05,0.902547065337763,0.8712871287128713
1,4,5,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,4,6,SVD,1e-05,0.743973399833749,0.753731343283582
1,4,6,cbow,1e-05,0.902547065337763,0.8712871287128713
1,4,6,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,4,7,SVD,1e-05,0.7445923460898503,0.753731343283582
1,4,7,cbow,1e-05,0.902547065337763,0.8712871287128713
1,4,7,skipgram,46.41588833612782,0.903654485049834,0.8712871287128713
1,4,8,SVD,3.593813663804626,0.7485428809325562,0.753731343283582
1,4,8,cbow,1e-05,0.902547065337763,0.8712871287128713
1,4,8,skipgram,46.41588833612782,0.903654485049834,0.8712871287128713
1,4,9,SVD,1e-05,0.745,0.7611940298507462
1,4,9,cbow,1e-05,0.902547065337763,0.8712871287128713
1,4,9,skipgram,3.593813663804626,0.903654485049834,0.8712871287128713
1,4,10,SVD,1e-05,0.745,0.7611940298507462
1,4,10,cbow,1e-05,0.902547065337763,0.8712871287128713
1,4,10,skipgram,46.41588833612782,0.903654485049834,0.8712871287128713
1,5,5,SVD,0.0016681005372,0.744804655029094,0.753731343283582
1,5,5,cbow,1e-05,0.902547065337763,0.8712871287128713
1,5,5,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,5,6,SVD,0.2782559402207126,0.7445923460898503,0.753731343283582
1,5,6,cbow,1e-05,0.902547065337763,0.8712871287128713
1,5,6,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,5,7,SVD,0.0215443469003188,0.7452123230641132,0.7611940298507462
1,5,7,cbow,1e-05,0.902547065337763,0.8712871287128713
1,5,7,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,5,8,SVD,1e-05,0.745,0.7611940298507462
1,5,8,cbow,1e-05,0.902547065337763,0.8712871287128713
1,5,8,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,5,9,SVD,1e-05,0.745,0.7611940298507462
1,5,9,cbow,1e-05,0.902547065337763,0.8712871287128713
1,5,9,skipgram,3.593813663804626,0.9058693244739756,0.8712871287128713
1,5,10,SVD,1e-05,0.745,0.7611940298507462
1,5,10,cbow,1e-05,0.902547065337763,0.8712871287128713
1,5,10,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,6,5,SVD,1e-05,0.7445923460898503,0.753731343283582
1,6,5,cbow,0.2782559402207126,0.903654485049834,0.8712871287128713
1,6,5,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,6,6,SVD,1e-05,0.7443796835970025,0.7611940298507462
1,6,6,cbow,0.2782559402207126,0.903654485049834,0.8712871287128713
1,6,6,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,6,7,SVD,1e-05,0.745,0.7611940298507462
1,6,7,cbow,0.2782559402207126,0.903654485049834,0.8712871287128713
1,6,7,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,6,8,SVD,0.2782559402207126,0.7458333333333333,0.7611940298507462
1,6,8,cbow,1e-05,0.902547065337763,0.8712871287128713
1,6,8,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,6,9,SVD,3.593813663804626,0.7475,0.746268656716418
1,6,9,cbow,0.2782559402207126,0.903654485049834,0.8712871287128713
1,6,9,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,6,10,SVD,1e-05,0.745,0.7611940298507462
1,6,10,cbow,0.2782559402207126,0.903654485049834,0.8712871287128713
1,6,10,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,7,5,SVD,1e-05,0.7443796835970025,0.7611940298507462
1,7,5,cbow,3.593813663804626,0.903654485049834,0.8712871287128713
1,7,5,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,7,6,SVD,1e-05,0.745,0.7611940298507462
1,7,6,cbow,46.41588833612782,0.903654485049834,0.8712871287128713
1,7,6,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,7,7,SVD,1e-05,0.745,0.7611940298507462
1,7,7,cbow,1e-05,0.902547065337763,0.8712871287128713
1,7,7,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,7,8,SVD,1e-05,0.745,0.7611940298507462
1,7,8,cbow,3.593813663804626,0.903654485049834,0.8712871287128713
1,7,8,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,7,9,SVD,1e-05,0.745,0.7611940298507462
1,7,9,cbow,0.2782559402207126,0.903654485049834,0.8712871287128713
1,7,9,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,7,10,SVD,1e-05,0.745,0.7611940298507462
1,7,10,cbow,0.2782559402207126,0.903654485049834,0.8712871287128713
1,7,10,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,8,5,SVD,1e-05,0.745,0.7611940298507462
1,8,5,cbow,1e-05,0.902547065337763,0.8712871287128713
1,8,5,skipgram,46.41588833612782,0.903654485049834,0.8712871287128713
1,8,6,SVD,1e-05,0.745,0.7611940298507462
1,8,6,cbow,3.593813663804626,0.903654485049834,0.8712871287128713
1,8,6,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,8,7,SVD,1e-05,0.745,0.7611940298507462
1,8,7,cbow,1e-05,0.902547065337763,0.8712871287128713
1,8,7,skipgram,3.593813663804626,0.903654485049834,0.8712871287128713
1,8,8,SVD,1e-05,0.745,0.7611940298507462
1,8,8,cbow,1e-05,0.902547065337763,0.8712871287128713
1,8,8,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,8,9,SVD,1e-05,0.745,0.7611940298507462
1,8,9,cbow,1e-05,0.902547065337763,0.8712871287128713
1,8,9,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,8,10,SVD,1e-05,0.7447873227689742,0.7611940298507462
1,8,10,cbow,1e-05,0.902547065337763,0.8712871287128713
1,8,10,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,9,5,SVD,1e-05,0.745,0.7611940298507462
1,9,5,cbow,1e-05,0.902547065337763,0.8712871287128713
1,9,5,skipgram,46.41588833612782,0.903654485049834,0.8712871287128713
1,9,6,SVD,1e-05,0.745,0.7611940298507462
1,9,6,cbow,1e-05,0.902547065337763,0.8712871287128713
1,9,6,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,9,7,SVD,0.0016681005372,0.745,0.7611940298507462
1,9,7,cbow,1e-05,0.902547065337763,0.8712871287128713
1,9,7,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,9,8,SVD,1e-05,0.745,0.7611940298507462
1,9,8,cbow,1e-05,0.902547065337763,0.8712871287128713
1,9,8,skipgram,3.593813663804626,0.903654485049834,0.8712871287128713
1,9,9,SVD,1e-05,0.7447873227689742,0.7611940298507462
1,9,9,cbow,1e-05,0.902547065337763,0.8712871287128713
1,9,9,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,9,10,SVD,1e-05,0.745819397993311,0.7593984962406015
1,9,10,cbow,1e-05,0.902547065337763,0.8712871287128713
1,9,10,skipgram,0.2782559402207126,0.903654485049834,0.8712871287128713
1,10,5,SVD,1e-05,0.745,0.7611940298507462
1,10,5,cbow,1e-05,0.902547065337763,0.8712871287128713
1,10,5,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,10,6,SVD,1e-05,0.745,0.7611940298507462
1,10,6,cbow,1e-05,0.902547065337763,0.8712871287128713
1,10,6,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,10,7,SVD,1e-05,0.745,0.7611940298507462
1,10,7,cbow,1e-05,0.902547065337763,0.8712871287128713
1,10,7,skipgram,3.593813663804626,0.903654485049834,0.8712871287128713
1,10,8,SVD,1e-05,0.7447873227689742,0.7611940298507462
1,10,8,cbow,1e-05,0.902547065337763,0.8712871287128713
1,10,8,skipgram,1e-05,0.902547065337763,0.8712871287128713
1,10,9,SVD,1e-05,0.745819397993311,0.7593984962406015
1,10,9,cbow,1e-05,0.902547065337763,0.8712871287128713
1,10,9,skipgram,3.593813663804626,0.903654485049834,0.8712871287128713
1,10,10,SVD,1e-05,0.7439330543933055,0.7744360902255639
