m,n,k,emb_type,best_C,train_acc,test_acc
1,2,5,SVD,0.2782559402207126,0.9727323316638844,0.975
1,2,5,cbow,7742.636826811277,0.9567251461988304,0.93717277486911
1,2,5,skipgram,599.4842503189421,0.995906432748538,0.9947643979057592
1,2,6,SVD,0.2782559402207126,0.8146911519198664,0.795
1,2,6,cbow,599.4842503189421,0.9152046783625732,0.8743455497382199
1,2,6,skipgram,599.4842503189421,0.9941520467836256,0.9947643979057592
1,2,7,SVD,46.41588833612782,0.7026726057906458,0.665
1,2,7,cbow,599.4842503189421,0.8935672514619883,0.8473684210526315
1,2,7,skipgram,46.41588833612782,0.9923976608187136,0.9894736842105264
1,2,8,SVD,46.41588833612782,0.7165924276169265,0.7
1,2,8,cbow,46.41588833612782,0.8713450292397661,0.868421052631579
1,2,8,skipgram,46.41588833612782,0.9900584795321636,0.9894736842105264
1,2,9,SVD,46.41588833612782,0.7110244988864143,0.715
1,2,9,cbow,46.41588833612782,0.8631578947368421,0.8263157894736842
1,2,9,skipgram,599.4842503189421,0.9830409356725146,0.9947368421052633
1,2,10,SVD,3.593813663804626,0.7371937639198218,0.75
1,2,10,cbow,599.4842503189421,0.8549707602339182,0.8157894736842105
1,2,10,skipgram,46.41588833612782,0.9830409356725146,0.9842105263157894
1,3,5,SVD,100000.0,0.986644407345576,0.98
1,3,5,cbow,599.4842503189421,0.9923976608187136,1.0
1,3,5,skipgram,599.4842503189421,0.991812865497076,1.0
1,3,6,SVD,100000.0,0.9938752783964364,0.99
1,3,6,cbow,7742.636826811277,0.9842105263157894,0.9894736842105264
1,3,6,skipgram,7742.636826811277,0.9976608187134502,1.0
1,3,7,SVD,100000.0,0.9922048997772828,0.985
1,3,7,cbow,46.41588833612782,0.9789473684210528,0.9947368421052633
1,3,7,skipgram,100000.0,0.9988304093567252,1.0
1,3,8,SVD,100000.0,0.9955456570155902,0.99
1,3,8,cbow,46.41588833612782,0.9748538011695906,0.9736842105263158
1,3,8,skipgram,7742.636826811277,0.9976608187134502,1.0
1,3,9,SVD,100000.0,0.992761692650334,0.99
1,3,9,cbow,7742.636826811277,0.9619883040935672,0.9526315789473684
1,3,9,skipgram,7742.636826811277,0.9988304093567252,1.0
1,3,10,SVD,7742.636826811277,0.9916481069042316,0.98
1,3,10,cbow,46.41588833612782,0.939766081871345,0.936842105263158
1,3,10,skipgram,599.4842503189421,0.9988304093567252,1.0
1,4,5,SVD,599.4842503189421,0.9988864142538976,0.99
1,4,5,cbow,46.41588833612782,0.9976608187134502,0.9842105263157894
1,4,5,skipgram,7742.636826811277,0.9970760233918128,0.9947368421052633
1,4,6,SVD,599.4842503189421,0.997216035634744,0.995
1,4,6,cbow,599.4842503189421,0.9970760233918128,1.0
1,4,6,skipgram,7742.636826811277,0.9982456140350876,1.0
1,4,7,SVD,7742.636826811277,0.9983296213808464,1.0
1,4,7,cbow,599.4842503189421,0.9976608187134502,0.9947368421052633
1,4,7,skipgram,7742.636826811277,0.9988304093567252,1.0
1,4,8,SVD,7742.636826811277,0.9955456570155902,0.995
1,4,8,cbow,599.4842503189421,0.9970760233918128,0.9947368421052633
1,4,8,skipgram,7742.636826811277,0.9982456140350876,1.0
1,4,9,SVD,599.4842503189421,0.9961024498886414,0.995
