m,n,k,emb_type,best_C,train_acc,test_acc
1,2,5,SVD,46.41588833612782,0.8755821689953427,0.8592814371257484
1,2,5,skipgram,599.4842503189421,0.9389228206551916,0.9552238805970148
1,2,5,cbow,599.4842503189421,0.8367573570238757,0.8557213930348259
1,2,6,SVD,46.41588833612782,0.8196339434276206,0.8053892215568862
1,2,6,skipgram,599.4842503189421,0.9333703498056636,0.945273631840796
1,2,6,cbow,46.41588833612782,0.8267629094947252,0.8308457711442786
1,2,7,SVD,7742.636826811277,0.8136439267886856,0.7964071856287425
1,2,7,skipgram,46.41588833612782,0.9333703498056636,0.9502487562189056
1,2,7,cbow,599.4842503189421,0.7967795669072737,0.8208955223880597
1,2,8,SVD,46.41588833612782,0.7769640479360852,0.7784431137724551
1,2,8,skipgram,46.41588833612782,0.9277777777777778,0.9502487562189056
1,2,8,cbow,599.4842503189421,0.77,0.8109452736318408
1,2,9,SVD,599.4842503189421,0.7583222370173103,0.7245508982035929
1,2,9,skipgram,3.593813663804626,0.9194444444444444,0.9502487562189056
1,2,9,cbow,3.593813663804626,0.7688888888888888,0.8059701492537313
1,2,10,SVD,46.41588833612782,0.7358427714856762,0.6676646706586826
1,2,10,skipgram,599.4842503189421,0.9177777777777778,0.9552238805970148
1,2,10,cbow,3.593813663804626,0.7694444444444445,0.7910447761194029
1,3,5,SVD,100000.0,0.8705490848585691,0.7964071856287425
1,3,5,skipgram,599.4842503189421,0.9466962798445308,0.9552238805970148
1,3,5,cbow,7742.636826811277,0.9278178789561354,0.9502487562189056
1,3,6,SVD,7742.636826811277,0.8925124792013311,0.8263473053892215
1,3,6,skipgram,7742.636826811277,0.9439200444197668,0.9502487562189056
1,3,6,cbow,7742.636826811277,0.9133814547473624,0.9104477611940298
1,3,7,SVD,100000.0,0.8998002663115846,0.8413173652694611
1,3,7,skipgram,599.4842503189421,0.9422222222222222,0.9502487562189056
1,3,7,cbow,7742.636826811277,0.8927777777777778,0.9203980099502488
1,3,8,SVD,7742.636826811277,0.8981358189081226,0.8413173652694611
1,3,8,skipgram,100000.0,0.94,0.9502487562189056
1,3,8,cbow,599.4842503189421,0.9,0.9203980099502488
1,3,9,SVD,599.4842503189421,0.8904428904428905,0.8323353293413174
1,3,9,skipgram,599.4842503189421,0.9405555555555556,0.9502487562189056
1,3,9,cbow,599.4842503189421,0.8844444444444445,0.8855721393034826
1,3,10,SVD,3.593813663804626,0.8830779480346436,0.8203592814371258
1,3,10,skipgram,599.4842503189421,0.9377777777777778,0.9502487562189056
1,3,10,cbow,3.593813663804626,0.8744444444444445,0.9054726368159204
1,4,5,SVD,599.4842503189421,0.90216306156406,0.8353293413173652
1,4,5,skipgram,599.4842503189421,0.9455857856746251,0.965174129353234
1,4,5,cbow,7742.636826811277,0.9411438089950028,0.9601990049751244
1,4,6,SVD,599.4842503189421,0.9001331557922769,0.8413173652694611
1,4,6,skipgram,7742.636826811277,0.9461111111111112,0.9601990049751244
1,4,6,cbow,599.4842503189421,0.9411111111111112,0.9552238805970148
1,4,7,SVD,7742.636826811277,0.9014647137150466,0.844311377245509
1,4,7,skipgram,7742.636826811277,0.9455555555555556,0.9601990049751244
1,4,7,cbow,599.4842503189421,0.9383333333333334,0.9601990049751244
1,4,8,SVD,599.4842503189421,0.9017649017649018,0.8383233532934131
1,4,8,skipgram,7742.636826811277,0.9444444444444444,0.9552238805970148
1,4,8,cbow,46.41588833612782,0.9322222222222222,0.945273631840796
1,4,9,SVD,7742.636826811277,0.9007328447701533,0.8413173652694611
1,4,9,skipgram,46.41588833612782,0.9405555555555556,0.9552238805970148
1,4,9,cbow,599.4842503189421,0.9327777777777778,0.9353233830845772
1,4,10,SVD,7742.636826811277,0.9003665444851716,0.8473053892215568
1,4,10,skipgram,46.41588833612782,0.9411111111111112,0.9552238805970148
1,4,10,cbow,46.41588833612782,0.9277777777777778,0.945273631840796
1,5,5,SVD,7742.636826811277,0.9011318242343542,0.8473053892215568
1,5,5,skipgram,7742.636826811277,0.9461111111111112,0.9601990049751244
1,5,5,cbow,599.4842503189421,0.9438888888888888,0.9601990049751244
1,5,6,SVD,46.41588833612782,0.902463382157124,0.8473053892215568
1,5,6,skipgram,46.41588833612782,0.945,0.9552238805970148
1,5,6,cbow,599.4842503189421,0.9422222222222222,0.9601990049751244
1,5,7,SVD,7742.636826811277,0.9017649017649018,0.8413173652694611
1,5,7,skipgram,599.4842503189421,0.9455555555555556,0.9601990049751244
1,5,7,cbow,100000.0,0.9422222222222222,0.9601990049751244
1,5,8,SVD,599.4842503189421,0.9027315123251166,0.8353293413173652
1,5,8,skipgram,7742.636826811277,0.9461111111111112,0.9601990049751244
1,5,8,cbow,7742.636826811277,0.94,0.9601990049751244
1,5,9,SVD,7742.636826811277,0.9016994335221592,0.8413173652694611
1,5,9,skipgram,46.41588833612782,0.9433333333333334,0.9601990049751244
1,5,9,cbow,599.4842503189421,0.9394444444444444,0.9601990049751244
1,5,10,SVD,599.4842503189421,0.9016994335221592,0.8413173652694611
1,5,10,skipgram,46.41588833612782,0.9433333333333334,0.9601990049751244
1,5,10,cbow,46.41588833612782,0.9377777777777778,0.9502487562189056
1,6,5,SVD,599.4842503189421,0.9007989347536618,0.844311377245509
1,6,5,skipgram,599.4842503189421,0.9455555555555556,0.9601990049751244
1,6,5,cbow,46.41588833612782,0.9422222222222222,0.9601990049751244
1,6,6,SVD,7742.636826811277,0.903096903096903,0.844311377245509
1,6,6,skipgram,7742.636826811277,0.945,0.9601990049751244
1,6,6,cbow,599.4842503189421,0.9444444444444444,0.9601990049751244
1,6,7,SVD,46.41588833612782,0.9033977348434375,0.8413173652694611
1,6,7,skipgram,599.4842503189421,0.9444444444444444,0.9601990049751244
1,6,7,cbow,599.4842503189421,0.9438888888888888,0.965174129353234
1,6,8,SVD,46.41588833612782,0.9036987670776409,0.8413173652694611
1,6,8,skipgram,599.4842503189421,0.9444444444444444,0.9601990049751244
1,6,8,cbow,46.41588833612782,0.945,0.965174129353234
1,6,9,SVD,46.41588833612782,0.9040319893368876,0.8413173652694611
1,6,9,skipgram,599.4842503189421,0.9444444444444444,0.9601990049751244
1,6,9,cbow,46.41588833612782,0.9427777777777778,0.9601990049751244
1,6,10,SVD,46.41588833612782,0.9026991002999,0.8473053892215568
1,6,10,skipgram,46.41588833612782,0.9438888888888888,0.9552238805970148
1,6,10,cbow,46.41588833612782,0.9438888888888888,0.9552238805970148
1,7,5,SVD,46.41588833612782,0.9037629037629038,0.844311377245509
1,7,5,skipgram,599.4842503189421,0.9455555555555556,0.9601990049751244
1,7,5,cbow,599.4842503189421,0.9433333333333334,0.965174129353234
1,7,6,SVD,46.41588833612782,0.9033977348434375,0.844311377245509
1,7,6,skipgram,7742.636826811277,0.9444444444444444,0.9601990049751244
1,7,6,cbow,599.4842503189421,0.9444444444444444,0.9601990049751244
1,7,7,SVD,7742.636826811277,0.903032322559147,0.8473053892215568
1,7,7,skipgram,46.41588833612782,0.9461111111111112,0.9601990049751244
1,7,7,cbow,599.4842503189421,0.9444444444444444,0.965174129353234
1,7,8,SVD,46.41588833612782,0.9023658780406532,0.8473053892215568
1,7,8,skipgram,7742.636826811277,0.945,0.9601990049751244
1,7,8,cbow,599.4842503189421,0.9416666666666668,0.965174129353234
1,7,9,SVD,7742.636826811277,0.9016994335221592,0.8473053892215568
1,7,9,skipgram,46.41588833612782,0.945,0.9601990049751244
1,7,9,cbow,46.41588833612782,0.9444444444444444,0.965174129353234
1,7,10,SVD,46.41588833612782,0.9003665444851716,0.8473053892215568
1,7,10,skipgram,46.41588833612782,0.9455555555555556,0.9601990049751244
1,7,10,cbow,599.4842503189421,0.9438888888888888,0.965174129353234
1,8,5,SVD,46.41588833612782,0.9013990672884744,0.8413173652694611
1,8,5,skipgram,599.4842503189421,0.9416666666666668,0.9601990049751244
1,8,5,cbow,46.41588833612782,0.9422222222222222,0.965174129353234
1,8,6,SVD,46.41588833612782,0.903032322559147,0.8473053892215568
1,8,6,skipgram,46.41588833612782,0.9438888888888888,0.9601990049751244
1,8,6,cbow,46.41588833612782,0.9422222222222222,0.965174129353234
1,8,7,SVD,599.4842503189421,0.9013662112629124,0.844311377245509
1,8,7,skipgram,599.4842503189421,0.9461111111111112,0.9601990049751244
1,8,7,cbow,46.41588833612782,0.945,0.965174129353234
1,8,8,SVD,46.41588833612782,0.9010329890036656,0.8473053892215568
1,8,8,skipgram,599.4842503189421,0.9444444444444444,0.9601990049751244
1,8,8,cbow,599.4842503189421,0.9433333333333334,0.9601990049751244
1,8,9,SVD,7742.636826811277,0.9033655448183938,0.8502994011976048
1,8,9,skipgram,46.41588833612782,0.9438888888888888,0.9601990049751244
1,8,9,cbow,46.41588833612782,0.9438888888888888,0.965174129353234
1,8,10,SVD,599.4842503189421,0.9016994335221592,0.8473053892215568
1,8,10,skipgram,46.41588833612782,0.945,0.9601990049751244
1,8,10,cbow,46.41588833612782,0.945,0.965174129353234
1,9,5,SVD,46.41588833612782,0.9013662112629124,0.844311377245509
1,9,5,skipgram,599.4842503189421,0.9422222222222222,0.9552238805970148
1,9,5,cbow,3.593813663804626,0.9444444444444444,0.9601990049751244
1,9,6,SVD,46.41588833612782,0.9013662112629124,0.844311377245509
1,9,6,skipgram,599.4842503189421,0.9416666666666668,0.9601990049751244
1,9,6,cbow,46.41588833612782,0.9455555555555556,0.965174129353234
1,9,7,SVD,46.41588833612782,0.9003665444851716,0.844311377245509
1,9,7,skipgram,599.4842503189421,0.945,0.9601990049751244
1,9,7,cbow,46.41588833612782,0.9444444444444444,0.965174129353234
1,9,8,SVD,46.41588833612782,0.9013662112629124,0.8473053892215568
1,9,8,skipgram,46.41588833612782,0.945,0.9601990049751244
1,9,8,cbow,599.4842503189421,0.9461111111111112,0.965174129353234
1,9,9,SVD,46.41588833612782,0.9013662112629124,0.8473053892215568
1,9,9,skipgram,7742.636826811277,0.9444444444444444,0.9601990049751244
1,9,9,cbow,599.4842503189421,0.9433333333333334,0.9601990049751244
1,9,10,SVD,7742.636826811277,0.903,0.8502994011976048
1,9,10,skipgram,7742.636826811277,0.9444444444444444,0.9601990049751244
1,9,10,cbow,3.593813663804626,0.9422222222222222,0.9552238805970148
1,10,5,SVD,46.41588833612782,0.9023658780406532,0.8473053892215568
1,10,5,skipgram,599.4842503189421,0.9405555555555556,0.9552238805970148
1,10,5,cbow,46.41588833612782,0.9444444444444444,0.9601990049751244
1,10,6,SVD,599.4842503189421,0.9016994335221592,0.8473053892215568
1,10,6,skipgram,599.4842503189421,0.9422222222222222,0.9502487562189056
1,10,6,cbow,46.41588833612782,0.9433333333333334,0.9701492537313432
1,10,7,SVD,599.4842503189421,0.898700433188937,0.844311377245509
1,10,7,skipgram,3.593813663804626,0.9411111111111112,0.9601990049751244
1,10,7,cbow,7742.636826811277,0.9455555555555556,0.965174129353234
1,10,8,SVD,7742.636826811277,0.9010329890036656,0.8473053892215568
1,10,8,skipgram,46.41588833612782,0.9416666666666668,0.9601990049751244
1,10,8,cbow,46.41588833612782,0.9438888888888888,0.9601990049751244
1,10,9,SVD,46.41588833612782,0.9003333333333333,0.8413173652694611
1,10,9,skipgram,599.4842503189421,0.9444444444444444,0.9601990049751244
1,10,9,cbow,599.4842503189421,0.9438888888888888,0.9601990049751244
1,10,10,SVD,46.41588833612782,0.9029029029029028,0.8378378378378378
1,10,10,skipgram,46.41588833612782,0.9455555555555556,0.9601990049751244
1,10,10,cbow,46.41588833612782,0.9438888888888888,0.9701492537313432
2,2,5,SVD,100000.0,0.8802395209580839,0.811377245508982
2,2,5,skipgram,3.593813663804626,0.8295391449194892,0.8258706467661692
2,2,5,cbow,46.41588833612782,0.9161576901721266,0.9552238805970148
2,2,6,SVD,46.41588833612782,0.7750415973377703,0.7215568862275449
2,2,6,skipgram,3.593813663804626,0.8439755691282621,0.8656716417910447
2,2,6,cbow,46.41588833612782,0.9239311493614658,0.9402985074626866
2,2,7,SVD,3.593813663804626,0.8153078202995009,0.7425149700598802
2,2,7,skipgram,599.4842503189421,0.8822876179900055,0.8955223880597015
2,2,7,cbow,599.4842503189421,0.9194891726818434,0.9353233830845772
2,2,8,SVD,46.41588833612782,0.7972703062583223,0.7574850299401198
2,2,8,skipgram,46.41588833612782,0.8811111111111111,0.8855721393034826
2,2,8,cbow,7742.636826811277,0.9238888888888888,0.9253731343283582
2,2,9,SVD,3.593813663804626,0.7779627163781625,0.7694610778443114
2,2,9,skipgram,46.41588833612782,0.8555555555555555,0.8656716417910447
2,2,9,cbow,7742.636826811277,0.9183333333333332,0.9104477611940298
2,2,10,SVD,3.593813663804626,0.762491672218521,0.6916167664670658
2,2,10,skipgram,599.4842503189421,0.8233333333333334,0.8258706467661692
2,2,10,cbow,46.41588833612782,0.9166666666666666,0.900497512437811
2,3,5,SVD,100000.0,0.9008319467554076,0.8353293413173652
2,3,5,skipgram,599.4842503189421,0.8889505830094392,0.8955223880597015
2,3,5,cbow,7742.636826811277,0.9317046085508052,0.9402985074626866
2,3,6,SVD,100000.0,0.9011647254575708,0.8413173652694611
2,3,6,skipgram,599.4842503189421,0.866740699611327,0.845771144278607
2,3,6,cbow,599.4842503189421,0.9250416435313714,0.9402985074626866
2,3,7,SVD,100000.0,0.8991344873501997,0.844311377245509
2,3,7,skipgram,599.4842503189421,0.8466666666666667,0.8606965174129353
2,3,7,cbow,46.41588833612782,0.9361111111111112,0.9253731343283582
2,3,8,SVD,7742.636826811277,0.9004660452729694,0.8413173652694611
2,3,8,skipgram,599.4842503189421,0.8522222222222222,0.8606965174129353
