1,2,5,svd,5.994842503189409,0.9921383647798742,1.0
1,2,5,skipgram,21.544346900318846,0.9554507337526206,0.9528301886792453
1,2,5,cbow,77.42636826811278,0.9910901467505241,1.0
1,2,6,svd,1000.0,0.9910901467505241,1.0
1,2,6,skipgram,21.544346900318846,0.9785115303983228,0.9669811320754716
1,2,6,cbow,21.544346900318846,0.9921383647798742,0.9952830188679245
1,2,7,svd,1000.0,0.9884696016771488,1.0
1,2,7,skipgram,278.2559402207126,0.9837526205450734,0.9764150943396226
1,2,7,cbow,21.544346900318846,0.9947589098532494,0.9905660377358491
1,2,8,svd,1000.0,0.989517819706499,0.9952830188679245
1,2,8,skipgram,1000.0,0.990041928721174,0.9811320754716981
1,2,8,cbow,0.03593813663804628,0.9973794549266247,0.9952830188679245
1,2,9,svd,1000.0,0.9921383647798742,1.0
1,2,9,skipgram,1000.0,0.9910901467505241,0.9811320754716981
1,2,9,cbow,0.464158883361278,0.9979035639412998,1.0
1,2,10,svd,1000.0,0.9921383647798742,1.0
1,2,10,skipgram,77.42636826811278,0.9889937106918238,0.9811320754716981
1,2,10,cbow,0.1291549665014884,0.9979035639412998,1.0
1,3,5,svd,0.01,0.999475890985325,1.0
1,3,5,skipgram,1.6681005372000592,0.9250524109014675,0.8915094339622641
1,3,5,cbow,21.544346900318846,0.9889937106918238,1.0
1,3,6,svd,1000.0,0.999475890985325,1.0
1,3,6,skipgram,77.42636826811278,0.9287211740041929,0.9150943396226415
1,3,6,cbow,5.994842503189409,0.989517819706499,0.9952830188679245
1,3,7,svd,0.01,0.9984276729559748,1.0
1,3,7,skipgram,77.42636826811278,0.939203354297694,0.9481132075471698
1,3,7,cbow,21.544346900318846,0.9863731656184487,0.9905660377358491
1,3,8,svd,0.1291549665014884,0.9989517819706499,1.0
1,3,8,skipgram,21.544346900318846,0.95020964360587,0.9433962264150944
1,3,8,cbow,0.03593813663804628,0.9863731656184487,0.9952830188679245
1,3,9,svd,0.01,0.9979035639412998,1.0
1,3,9,skipgram,21.544346900318846,0.9580712788259959,0.9669811320754716
1,3,9,cbow,0.01,0.9910901467505241,0.9952830188679245
1,3,10,svd,77.42636826811278,0.9984276729559748,1.0
1,3,10,skipgram,77.42636826811278,0.9675052410901468,0.9669811320754716
1,3,10,cbow,0.01,0.9916142557651991,0.9858490566037735
1,4,5,svd,0.01,0.999475890985325,1.0
1,4,5,skipgram,21.544346900318846,0.9224318658280922,0.910377358490566
1,4,5,cbow,21.544346900318846,0.9921383647798742,1.0
1,4,6,svd,278.2559402207126,1.0,1.0
1,4,6,skipgram,5.994842503189409,0.9276729559748428,0.8915094339622641
1,4,6,cbow,1.6681005372000592,0.9905660377358491,0.9952830188679245
1,4,7,svd,278.2559402207126,1.0,1.0
1,4,7,skipgram,21.544346900318846,0.9224318658280922,0.910377358490566
1,4,7,cbow,5.994842503189409,0.989517819706499,1.0
1,4,8,svd,278.2559402207126,1.0,1.0
1,4,8,skipgram,1000.0,0.9198113207547169,0.9150943396226415
1,4,8,cbow,21.544346900318846,0.9863731656184487,0.9952830188679245
1,4,9,svd,1000.0,1.0,1.0
1,4,9,skipgram,77.42636826811278,0.9334381551362684,0.9339622641509434
1,4,9,cbow,1.6681005372000592,0.9889937106918238,0.9905660377358491
1,4,10,svd,278.2559402207126,1.0,1.0
1,4,10,skipgram,77.42636826811278,0.9460167714884696,0.9528301886792453
1,4,10,cbow,0.464158883361278,0.990041928721174,0.9905660377358491
1,5,5,svd,0.01,0.999475890985325,1.0
1,5,5,skipgram,77.42636826811278,0.9292452830188679,0.9198113207547169
1,5,5,cbow,1.6681005372000592,0.9931865828092243,0.9905660377358491
1,5,6,svd,0.01,0.999475890985325,1.0
1,5,6,skipgram,77.42636826811278,0.9177148846960168,0.9150943396226415
1,5,6,cbow,77.42636826811278,0.9905660377358491,0.9952830188679245
1,5,7,svd,0.01,1.0,1.0
1,5,7,skipgram,278.2559402207126,0.9219077568134172,0.9056603773584906
1,5,7,cbow,5.994842503189409,0.9905660377358491,0.9952830188679245
