m,n,k,emb_type,best_C,train_acc,test_acc
1,2,5,svd,5.994842503189409,0.6378646119977985,0.6782178217821783
1,2,5,skipgram,0.01,0.6951018161805174,0.7128712871287128
1,2,5,cbow,77.42636826811278,0.717116125481563,0.7227722772277227
1,2,6,svd,278.2559402207126,0.6615299944964227,0.6287128712871287
1,2,6,skipgram,77.42636826811278,0.6736378646119978,0.6831683168316832
1,2,6,cbow,1000.0,0.6873968079251513,0.6732673267326733
1,2,7,svd,77.42636826811278,0.7072096862960925,0.6633663366336634
1,2,7,skipgram,0.1291549665014884,0.6642817831590534,0.698019801980198
1,2,7,cbow,77.42636826811278,0.6978536048431481,0.7079207920792079
1,2,8,svd,77.42636826811278,0.6725371491469455,0.7029702970297029
1,2,8,skipgram,21.54434690031885,0.6615299944964227,0.698019801980198
1,2,8,cbow,21.54434690031885,0.690148596587782,0.7029702970297029
1,2,9,svd,1000.0,0.689598238855256,0.6732673267326733
1,2,9,skipgram,0.464158883361278,0.6609796367638965,0.6584158415841584
1,2,9,cbow,21.54434690031885,0.6857457347275729,0.7178217821782178
1,2,10,svd,77.42636826811278,0.6890478811227297,0.6386138613861386
1,2,10,skipgram,1.6681005372000592,0.6554760594386351,0.6633663366336634
1,2,10,cbow,0.464158883361278,0.6818932305998899,0.7227722772277227
1,3,5,svd,1000.0,0.7809576224545954,0.7970297029702971
1,3,5,skipgram,0.1291549665014884,0.7270225646670335,0.7425742574257426
1,3,5,cbow,5.994842503189409,0.7908640616400661,0.7970297029702971
1,3,6,svd,1000.0,0.7512383048981838,0.7920792079207921
1,3,6,skipgram,0.0359381366380462,0.7226197028068244,0.7722772277227723
1,3,6,cbow,21.54434690031885,0.7842597688497523,0.7772277227722773
1,3,7,svd,1000.0,0.7039075399009356,0.7128712871287128
1,3,7,skipgram,0.01,0.7022564667033572,0.7128712871287128
1,3,7,cbow,21.54434690031885,0.7897633461750138,0.7772277227722773
1,3,8,svd,1000.0,0.6747385800770501,0.6732673267326733
1,3,8,skipgram,0.0359381366380462,0.6956521739130435,0.693069306930693
1,3,8,cbow,21.54434690031885,0.7671986791414419,0.7376237623762376
1,3,9,svd,278.2559402207126,0.6637314254265272,0.6485148514851485
1,3,9,skipgram,0.0359381366380462,0.6829939460649422,0.7029702970297029
1,3,9,cbow,77.42636826811278,0.7512383048981838,0.7227722772277227
1,3,10,svd,1000.0,0.6758392955421023,0.6287128712871287
1,3,10,skipgram,0.0359381366380462,0.6774903687396808,0.6336633663366337
1,3,10,cbow,77.42636826811278,0.7457347275729224,0.7326732673267327
1,4,5,svd,77.42636826811278,0.7837094111172263,0.7821782178217822
1,4,5,skipgram,0.1291549665014884,0.7391304347826086,0.698019801980198
1,4,5,cbow,1.6681005372000592,0.8002201430930105,0.7673267326732673
1,4,6,svd,77.42636826811278,0.7881122729774354,0.8316831683168316
1,4,6,skipgram,0.0359381366380462,0.7319757842597688,0.7376237623762376
1,4,6,cbow,21.54434690031885,0.7974683544303798,0.8168316831683168
1,4,7,svd,77.42636826811278,0.7765547605943863,0.7970297029702971
1,4,7,skipgram,0.0359381366380462,0.732526141992295,0.7376237623762376
1,4,7,cbow,1000.0,0.7930654925701706,0.8118811881188119
1,4,8,svd,21.54434690031885,0.7787561915244909,0.801980198019802
1,4,8,skipgram,0.0359381366380462,0.7237204182718767,0.7772277227722773
1,4,8,cbow,278.2559402207126,0.7952669235002752,0.8217821782178217
1,4,9,svd,21.54434690031885,0.7815079801871216,0.8316831683168316
1,4,9,skipgram,0.0359381366380462,0.7165657677490369,0.7376237623762376
1,4,9,cbow,278.2559402207126,0.8013208585580628,0.8415841584158416
1,4,10,svd,21.54434690031885,0.7743533296642818,0.7772277227722773
1,4,10,skipgram,0.0359381366380462,0.7072096862960925,0.7029702970297029
1,4,10,cbow,5.994842503189409,0.7859108420473307,0.7772277227722773
1,5,5,svd,77.42636826811278,0.7925151348376445,0.8267326732673267
1,5,5,skipgram,0.0359381366380462,0.7330764997248211,0.7425742574257426
1,5,5,cbow,77.42636826811278,0.7897633461750138,0.8118811881188119
1,5,6,svd,21.54434690031885,0.782608695652174,0.8168316831683168
1,5,6,skipgram,0.464158883361278,0.7297743533296642,0.7376237623762376
1,5,6,cbow,1.6681005372000592,0.7952669235002752,0.8415841584158416
1,5,7,svd,5.994842503189409,0.7892129884424877,0.7970297029702971
1,5,7,skipgram,0.464158883361278,0.7336268574573472,0.7029702970297029
1,5,7,cbow,1.6681005372000592,0.8013208585580628,0.801980198019802
1,5,8,svd,21.54434690031885,0.786461199779857,0.806930693069307
1,5,8,skipgram,1.6681005372000592,0.7374793615850302,0.7722772277227723
1,5,8,cbow,21.54434690031885,0.8156301596037424,0.7772277227722773
1,5,9,svd,77.42636826811278,0.7859108420473307,0.8168316831683168
1,5,9,skipgram,5.994842503189409,0.7358282883874518,0.7277227722772277
1,5,9,cbow,5.994842503189409,0.817831590533847,0.7376237623762376
1,5,10,svd,77.42636826811278,0.7875619152449091,0.8267326732673267
1,5,10,skipgram,0.464158883361278,0.7319757842597688,0.7673267326732673
1,5,10,cbow,1.6681005372000592,0.8018712162905889,0.8168316831683168
1,6,5,svd,1.6681005372000592,0.7831590533847,0.7821782178217822
1,6,5,skipgram,0.464158883361278,0.7369290038525041,0.7623762376237624
1,6,5,cbow,1.6681005372000592,0.7749036873968079,0.8168316831683168
1,6,6,svd,21.54434690031885,0.7842597688497523,0.7920792079207921
1,6,6,skipgram,0.464158883361278,0.7358282883874518,0.7574257425742574
1,6,6,cbow,21.54434690031885,0.7859108420473307,0.8267326732673267
1,6,7,svd,21.54434690031885,0.7782058337919647,0.7871287128712872
1,6,7,skipgram,1.6681005372000592,0.7303247110621904,0.7574257425742574
1,6,7,cbow,77.42636826811278,0.7996697853604843,0.7772277227722773
1,6,8,svd,5.994842503189409,0.7908640616400661,0.801980198019802
1,6,8,skipgram,21.54434690031885,0.7363786461199779,0.7475247524752475
1,6,8,cbow,1.6681005372000592,0.8018712162905889,0.8168316831683168
1,6,9,svd,278.2559402207126,0.7886626307099615,0.7871287128712872
1,6,9,skipgram,0.01,0.7319757842597688,0.7772277227722773
1,6,9,cbow,77.42636826811278,0.8128783709411117,0.8217821782178217
1,6,10,svd,278.2559402207126,0.7820583379196477,0.7920792079207921
1,6,10,skipgram,0.1291549665014884,0.7319757842597688,0.7673267326732673
1,6,10,cbow,5.994842503189409,0.8090258668134287,0.7871287128712872
1,7,5,svd,1.6681005372000592,0.7782058337919647,0.7673267326732673
1,7,5,skipgram,1.6681005372000592,0.7275729223995597,0.7376237623762376
1,7,5,cbow,77.42636826811278,0.7771051183269125,0.7128712871287128
1,7,6,svd,5.994842503189409,0.7809576224545954,0.7673267326732673
1,7,6,skipgram,0.1291549665014884,0.7314254265272427,0.7475247524752475
1,7,6,cbow,77.42636826811278,0.7782058337919647,0.801980198019802
1,7,7,svd,1.6681005372000592,0.7765547605943863,0.7524752475247525
