emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
SVD,13,7,3.593813663804626,0.7812326485285952,0.7562189054726368,0.7700824928239481,0.7425547422125045
skipgram,13,7,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
cbow,13,7,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
SVD,13,8,3.593813663804626,0.7812326485285952,0.7562189054726368,0.7700824928239481,0.7425547422125045
skipgram,13,8,599.4842503189421,0.7575934579439252,0.7277486910994765,0.738518831422948,0.7064378743579125
cbow,13,8,599.4842503189421,0.7575934579439252,0.7277486910994765,0.738518831422948,0.7064378743579125
SVD,14,2,599.4842503189421,0.9627984453081622,0.9701492537313432,0.9627430292515414,0.9701448204521945
skipgram,14,2,100000.0,0.7955607476635514,0.774869109947644,0.7839994874055993,0.763157660587545
cbow,14,2,0.2782559402207126,0.8002336448598131,0.7905759162303665,0.7894223525473157,0.7812309056273736
SVD,14,3,46.41588833612782,0.8423098278734037,0.8159203980099502,0.8382141788494983,0.8103854347380857
skipgram,14,3,3.593813663804626,0.7762850467289719,0.7539267015706806,0.7612408530964164,0.7384455297038339
cbow,14,3,3.593813663804626,0.7774532710280374,0.7591623036649214,0.7626388533817757,0.744693589031371
SVD,14,4,0.0215443469003188,0.7934480843975569,0.7860696517412935,0.7841081107167535,0.7770966253518199
skipgram,14,4,46.41588833612782,0.764018691588785,0.7382198952879581,0.7464067189382436,0.7194006095912296
cbow,14,4,46.41588833612782,0.7646028037383178,0.7382198952879581,0.7471196965797393,0.7194006095912296
SVD,14,5,0.2782559402207126,0.7840088839533592,0.7661691542288557,0.7732899131089142,0.7542225204438248
skipgram,14,5,599.4842503189421,0.759929906542056,0.7329842931937173,0.7413968164443349,0.7129469178264232
cbow,14,5,46.41588833612782,0.759929906542056,0.7329842931937173,0.7413968164443349,0.7129469178264232
SVD,14,6,3.593813663804626,0.7812326485285952,0.7562189054726368,0.7700824928239481,0.7425547422125045
skipgram,14,6,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
cbow,14,6,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
SVD,14,7,3.593813663804626,0.7812326485285952,0.7562189054726368,0.7700824928239481,0.7425547422125045
skipgram,14,7,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
cbow,14,7,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
SVD,14,8,3.593813663804626,0.7812326485285952,0.7562189054726368,0.7700824928239481,0.7425547422125045
skipgram,14,8,599.4842503189421,0.7575934579439252,0.7277486910994765,0.738518831422948,0.7064378743579125
cbow,14,8,599.4842503189421,0.7575934579439252,0.7277486910994765,0.738518831422948,0.7064378743579125
SVD,15,2,1e-05,0.9988901220865704,1.0,0.9983354912580937,1.0
skipgram,15,2,0.0215443469003188,0.802570093457944,0.7958115183246073,0.7921207115045511,0.7871747249392452
cbow,15,2,0.0215443469003188,0.8089953271028038,0.8010471204188482,0.799497510193988,0.7930803925568323
SVD,15,3,1e-05,0.9988901220865704,1.0,0.9983354912580937,1.0
skipgram,15,3,3.593813663804626,0.7762850467289719,0.7591623036649214,0.7612408530964164,0.744693589031371
cbow,15,3,46.41588833612782,0.7768691588785047,0.7591623036649214,0.7619401662066085,0.744693589031371
SVD,15,4,1e-05,0.9988901220865704,1.0,0.9983354912580937,1.0
skipgram,15,4,599.4842503189421,0.764018691588785,0.7382198952879581,0.7464067189382436,0.7194006095912296
cbow,15,4,46.41588833612782,0.764018691588785,0.7382198952879581,0.7464067189382436,0.7194006095912296
SVD,15,5,1e-05,0.9988901220865704,1.0,0.9983354912580937,1.0
skipgram,15,5,599.4842503189421,0.759929906542056,0.7329842931937173,0.7413968164443349,0.7129469178264232
cbow,15,5,599.4842503189421,0.759929906542056,0.7329842931937173,0.7413968164443349,0.7129469178264232
SVD,15,6,1e-05,0.9988901220865704,1.0,0.9983354912580937,1.0
skipgram,15,6,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
cbow,15,6,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
SVD,15,7,1e-05,0.9988901220865704,1.0,0.9983354912580937,1.0
skipgram,15,7,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
cbow,15,7,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
SVD,15,8,1e-05,0.9988901220865704,1.0,0.9983354912580937,1.0
skipgram,15,8,599.4842503189421,0.7575934579439252,0.7277486910994765,0.738518831422948,0.7064378743579125
cbow,15,8,599.4842503189421,0.7575934579439252,0.7277486910994765,0.738518831422948,0.7064378743579125
SVD,16,2,100000.0,0.9500277623542476,0.965174129353234,0.9498956700392515,0.965162060085985
skipgram,16,2,0.0215443469003188,0.8101635514018691,0.806282722513089,0.8008320057140749,0.7989491595285056
cbow,16,2,0.0215443469003188,0.8154205607476636,0.8115183246073299,0.8068122662604813,0.8047822538393821
SVD,16,3,46.41588833612782,0.8345363686840644,0.8159203980099502,0.8297960897804944,0.8103854347380857
skipgram,16,3,599.4842503189421,0.7762850467289719,0.7539267015706806,0.7612408530964164,0.7384455297038339
cbow,16,3,46.41588833612782,0.7768691588785047,0.7591623036649214,0.7619401662066085,0.744693589031371
SVD,16,4,0.0016681005372,0.8012215435868961,0.8009950248756219,0.7929203063977714,0.7938833502489594
skipgram,16,4,46.41588833612782,0.764018691588785,0.7382198952879581,0.7464067189382436,0.7194006095912296
cbow,16,4,46.41588833612782,0.764018691588785,0.7382198952879581,0.7464067189382436,0.7194006095912296
SVD,16,5,0.2782559402207126,0.7840088839533592,0.7661691542288557,0.7732899131089142,0.7542225204438248
skipgram,16,5,599.4842503189421,0.759929906542056,0.7329842931937173,0.7413968164443349,0.7129469178264232
cbow,16,5,599.4842503189421,0.759929906542056,0.7329842931937173,0.7413968164443349,0.7129469178264232
SVD,16,6,3.593813663804626,0.7812326485285952,0.7562189054726368,0.7700824928239481,0.7425547422125045
skipgram,16,6,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
cbow,16,6,599.4842503189421,0.7587616822429907,0.7277486910994765,0.7399592185873303,0.7064378743579125
SVD,16,7,3.593813663804626,0.7812326485285952,0.7562189054726368,0.7700824928239481,0.7425547422125045
skipgram,16,7,599.4842503189421,0.758177570093458,0.7277486910994765,0.7392393748708402,0.7064378743579125
cbow,16,7,599.4842503189421,0.758177570093458,0.7277486910994765,0.7392393748708402,0.7064378743579125
SVD,16,8,46.41588833612782,0.7812326485285952,0.7562189054726368,0.7700824928239481,0.7425547422125045
skipgram,16,8,599.4842503189421,0.7575934579439252,0.7277486910994765,0.738518831422948,0.7064378743579125
cbow,16,8,599.4842503189421,0.7575934579439252,0.7277486910994765,0.738518831422948,0.7064378743579125
