emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
svd,2,12,0.2976351441631317,0.6019021739130435,0.6138211382113821,0.5442929929703076,0.5550696882751206
cbow,2,13,0.6951927961775606,0.6042514699231117,0.5853658536585366,0.5454534398876456,0.5325394946043774
skipgram,2,13,0.6951927961775606,0.6042514699231117,0.5853658536585366,0.5454534398876456,0.5325394946043774
svd,2,13,0.6951927961775606,0.5969202898550725,0.6056910569105691,0.5395034306778476,0.5473868985101334
cbow,2,14,0.6951927961775606,0.6019900497512438,0.5894308943089431,0.5434223193877911,0.5362284354550862
skipgram,2,14,0.6951927961775606,0.6019900497512438,0.5894308943089431,0.5434223193877911,0.5362284354550862
svd,2,14,0.6951927961775606,0.6000905797101449,0.6178861788617886,0.5424855626822249,0.5586963240580786
cbow,2,15,0.6951927961775606,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
skipgram,2,15,0.6951927961775606,0.6033469018543646,0.5894308943089431,0.5446919573229785,0.5362284354550862
svd,2,15,0.6951927961775606,0.6000905797101449,0.6178861788617886,0.5425498647800991,0.5587425830565678
cbow,2,16,1.623776739188721,0.6015377657168702,0.5813008130081301,0.5428699668584248,0.528831906413888
skipgram,2,16,1.623776739188721,0.6015377657168702,0.5813008130081301,0.5428699668584248,0.528831906413888
svd,2,16,0.6951927961775606,0.6000905797101449,0.6138211382113821,0.542585519213075,0.5550696882751206
cbow,2,17,1.623776739188721,0.602894617819991,0.5813008130081301,0.5441811581153762,0.5288428911849109
skipgram,2,17,1.623776739188721,0.602894617819991,0.5813008130081301,0.5441811581153762,0.5288428911849109
svd,2,17,0.6951927961775606,0.6000905797101449,0.6138211382113821,0.5426252917682498,0.5550696882751206
cbow,2,18,1.623776739188721,0.602894617819991,0.5853658536585366,0.5442018432133274,0.5325394946043774
skipgram,2,18,1.623776739188721,0.602894617819991,0.5853658536585366,0.5442018432133274,0.5325394946043774
svd,2,18,0.6951927961775606,0.5996376811594203,0.6178861788617886,0.5422090206068837,0.5587462043295132
cbow,2,19,1.623776739188721,0.6006331976481231,0.5894308943089431,0.5421750818997971,0.5362284354550862
skipgram,2,19,1.623776739188721,0.6006331976481231,0.5894308943089431,0.5421750818997971,0.5362284354550862
svd,2,19,1.623776739188721,0.5987318840579711,0.6138211382113821,0.5412302159565348,0.5548761823706392
cbow,2,20,1.623776739188721,0.6015377657168702,0.5894308943089431,0.543044957097531,0.5362284354550862
skipgram,2,20,1.623776739188721,0.6015377657168702,0.5894308943089431,0.543044957097531,0.5362284354550862
svd,2,20,1.623776739188721,0.5991847826086957,0.6178861788617886,0.5416611706614471,0.5586963240580786
cbow,3,2,48.32930238571752,0.9638172772501132,0.9634146341463414,0.9638238026710788,0.9634146341463414
skipgram,3,2,7847.5997035146065,0.9615558570782452,0.9471544715447154,0.9614380599946872,0.9470098990035883
svd,3,2,48.32930238571752,0.9833531510107016,0.9679715302491104,0.9737437872525676,0.9715596578335817
cbow,3,3,48.32930238571752,0.9570330167345092,0.959349593495935,0.9570429277474477,0.9593670084644488
skipgram,3,3,615.8482110660254,0.9393939393939394,0.943089430894309,0.9392836532492925,0.9431138118502281
svd,3,3,8.858667904100823,0.9814082278481012,0.98932384341637,0.9786919479418786,0.9675142079090694
cbow,3,4,0.6951927961775606,0.8611488014473089,0.8577235772357723,0.8586585405372544,0.855895743090865
skipgram,3,4,1438.449888287663,0.7322478516508367,0.7154471544715447,0.7286194935653342,0.7123041262209125
svd,3,4,3359.818286283781,0.9668508287292816,0.9645390070921984,0.9645668943322785,0.9428088885565896
cbow,3,5,8.858667904100823,0.5897783808231569,0.6056910569105691,0.5338236774376052,0.5530673061578507
skipgram,3,5,112.88378916846884,0.6010854816824966,0.6097560975609756,0.5412229439075099,0.554515478984401
svd,3,5,20.69138081114788,0.7656557699881843,0.7667844522968198,0.7204872542496404,0.6909401131979925
cbow,3,6,1.623776739188721,0.6078697421981004,0.5975609756097561,0.5482645459818221,0.5432863400713542
skipgram,3,6,0.2976351441631317,0.6096788783355948,0.5975609756097561,0.5500306295615465,0.5434282137514719
svd,3,6,112.88378916846884,0.6290766208251474,0.5971731448763251,0.5375137734893833,0.5115902697253584
cbow,3,7,0.2976351441631317,0.6056083220262325,0.5934959349593496,0.5466583212723987,0.539957891752486
skipgram,3,7,0.2976351441631317,0.6060606060606061,0.5934959349593496,0.5470920936814716,0.539957891752486
svd,3,7,8.858667904100823,0.6344043887147336,0.6197183098591549,0.5452278089001961,0.5042213883677299
cbow,3,8,0.2976351441631317,0.6069651741293532,0.5894308943089431,0.5480061423854686,0.5362284354550862
skipgram,3,8,0.2976351441631317,0.6065128900949797,0.5894308943089431,0.5475926164017406,0.5362284354550862
svd,3,8,0.6951927961775606,0.63671875,0.6035087719298246,0.5447743210114513,0.5027589609477627
cbow,3,9,0.6951927961775606,0.6024423337856174,0.5853658536585366,0.5437723323150945,0.5325486350779937
skipgram,3,9,0.6951927961775606,0.6024423337856174,0.5853658536585366,0.5437723323150945,0.5325486350779937
svd,3,9,48.32930238571752,0.6147403685092128,0.6428571428571429,0.5447383933119837,0.48383560950295545
cbow,3,10,0.6951927961775606,0.6042514699231117,0.5853658536585366,0.5454517694667506,0.5325394946043774
skipgram,3,10,0.6951927961775606,0.6042514699231117,0.5853658536585366,0.5454517694667506,0.5325394946043774
svd,3,10,0.6951927961775606,0.5982789855072463,0.6097560975609756,0.5407998002142039,0.5511360834961685
cbow,3,11,0.6951927961775606,0.602894617819991,0.5894308943089431,0.5442867531349751,0.5362284354550862
skipgram,3,11,0.6951927961775606,0.602894617819991,0.5894308943089431,0.5442867531349751,0.5362284354550862
svd,3,11,0.6951927961775606,0.5996376811594203,0.6219512195121951,0.5420734689900829,0.562401280026257
cbow,3,12,1.623776739188721,0.6010854816824966,0.5813008130081301,0.5424605377955688,0.528831906413888
skipgram,3,12,1.623776739188721,0.6010854816824966,0.5813008130081301,0.5424605377955688,0.528831906413888
svd,3,12,0.6951927961775606,0.6014492753623188,0.6138211382113821,0.543842469586821,0.5550696882751206
cbow,3,13,1.623776739188721,0.602894617819991,0.5813008130081301,0.5441811581153762,0.5288428911849109
skipgram,3,13,1.623776739188721,0.602894617819991,0.5813008130081301,0.5441811581153762,0.5288428911849109
svd,3,13,0.6951927961775606,0.5996376811594203,0.6138211382113821,0.5421976395525658,0.5550696882751206
cbow,3,14,1.623776739188721,0.6037991858887382,0.5853658536585366,0.5450380527074619,0.5325394946043774
skipgram,3,14,1.623776739188721,0.6037991858887382,0.5853658536585366,0.5450380527074619,0.5325394946043774
svd,3,14,1.623776739188721,0.5987318840579711,0.6097560975609756,0.5412092351162534,0.5511360834961685
cbow,3,15,1.623776739188721,0.6019900497512438,0.5894308943089431,0.5434591026825831,0.5362284354550862
skipgram,3,15,1.623776739188721,0.6019900497512438,0.5894308943089431,0.5434591026825831,0.5362284354550862
svd,3,15,1.623776739188721,0.5991847826086957,0.6178861788617886,0.5416611706614471,0.5586963240580786
cbow,3,16,1.623776739188721,0.6019900497512438,0.5894308943089431,0.5434977351775672,0.5362284354550862
skipgram,3,16,1.623776739188721,0.6019900497512438,0.5894308943089431,0.5434977351775672,0.5362284354550862
svd,3,16,1.623776739188721,0.5987318840579711,0.6138211382113821,0.5413458287408355,0.5550696882751206
cbow,3,17,3.79269019073225,0.6015377657168702,0.5853658536585366,0.5428897666292573,0.5325486350779937
skipgram,3,17,3.79269019073225,0.6015377657168702,0.5853658536585366,0.5428897666292573,0.5325486350779937
svd,3,17,1.623776739188721,0.6009963768115942,0.6138211382113821,0.5434405552155166,0.5550696882751206
cbow,3,18,3.79269019073225,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
skipgram,3,18,3.79269019073225,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
svd,3,18,1.623776739188721,0.5991847826086957,0.6138211382113821,0.5417684630963661,0.5550696882751206
cbow,3,19,3.79269019073225,0.6015377657168702,0.5853658536585366,0.5429817684186357,0.5325394946043774
skipgram,3,19,3.79269019073225,0.6015377657168702,0.5853658536585366,0.5429817684186357,0.5325394946043774
svd,3,19,3.79269019073225,0.5964673913043478,0.6056910569105691,0.5390915362282449,0.5473868985101334
cbow,3,20,3.79269019073225,0.6006331976481231,0.5894308943089431,0.5421811662524786,0.5362284354550862
skipgram,3,20,3.79269019073225,0.6006331976481231,0.5894308943089431,0.5421811662524786,0.5362284354550862
svd,3,20,3.79269019073225,0.5991847826086957,0.6178861788617886,0.541663335194097,0.5586963240580786
cbow,4,2,100000.0,0.9556761646313884,0.951219512195122,0.9556923304167831,0.9511777162706889
