emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
cbow,3,20,1000.0,0.7308750687947165,0.7425742574257426,0.7304809893349856,0.7419599372684607
svd,4,2,1000.0,0.9878921298844248,0.9851485148514852,0.9878967742534758,0.9851386680794151
skipgram,4,2,1000.0,0.837094111172262,0.8514851485148515,0.8371513638181182,0.8517181815268906
cbow,4,2,1000.0,0.9444138690148596,0.9306930693069309,0.9444329720226973,0.930863339871723
svd,4,3,1000.0,0.9906439185470556,0.995049504950495,0.9906455086120322,0.995049626277237
skipgram,4,3,215.44346900318823,0.6340121078701155,0.6435643564356436,0.6311466124456564,0.6362909018174545
cbow,4,3,215.44346900318823,0.6373142542652724,0.6435643564356436,0.6367484699149274,0.6444042636958836
svd,4,4,2.154434690031882,0.8591084204733076,0.8663366336633663,0.8591709674057865,0.8660836513560656
skipgram,4,4,215.44346900318823,0.7468354430379747,0.7574257425742574,0.7465660372016996,0.7566710751564965
cbow,4,4,215.44346900318823,0.7363786461199779,0.7623762376237624,0.7358023979241113,0.761046209568483
svd,4,5,10.0,0.7259218492019813,0.6881188118811881,0.7249763714195383,0.6868506585003852
skipgram,4,5,46.41588833612773,0.7413318657127133,0.7524752475247525,0.7410347144454129,0.7518845550658279
cbow,4,5,10.0,0.7413318657127133,0.7524752475247525,0.7410347144454129,0.7518845550658279
svd,4,6,215.44346900318823,0.7413318657127133,0.698019801980198,0.7408080387156336,0.6979679344452665
skipgram,4,6,1000.0,0.7374793615850302,0.7475247524752475,0.7371432534549616,0.7470922064273465
cbow,4,6,2.154434690031882,0.7341772151898734,0.7475247524752475,0.7337096997668255,0.7467392823057412
svd,4,7,2.154434690031882,0.7391304347826086,0.6831683168316832,0.7384803293146955,0.6828569649417772
skipgram,4,7,1000.0,0.7347275729223995,0.7425742574257426,0.7343515811655067,0.7419599372684607
cbow,4,7,10.0,0.7341772151898734,0.7425742574257426,0.7337625356129135,0.7419599372684607
svd,4,8,46.41588833612773,0.7385800770500826,0.6831683168316832,0.7379134468172509,0.6830130071830712
skipgram,4,8,1000.0,0.7330764997248211,0.7425742574257426,0.7326856438189531,0.7419599372684607
cbow,4,8,0.4641588833612777,0.7303247110621904,0.7376237623762376,0.7291468086259897,0.7341434439055213
svd,4,9,215.44346900318823,0.732526141992295,0.7425742574257426,0.7321470299718595,0.7419599372684607
skipgram,4,9,215.44346900318823,0.7330764997248211,0.7425742574257426,0.7327105275074149,0.7419599372684607
cbow,4,9,215.44346900318823,0.7330764997248211,0.7425742574257426,0.7327105275074149,0.7419599372684607
svd,4,10,10.0,0.7303247110621904,0.7425742574257426,0.729836604013189,0.7419599372684607
skipgram,4,10,10.0,0.7303247110621904,0.7425742574257426,0.729836604013189,0.7419599372684607
cbow,4,10,10.0,0.7303247110621904,0.7425742574257426,0.729836604013189,0.7419599372684607
svd,4,11,46.41588833612773,0.7308750687947165,0.7425742574257426,0.7304552379186638,0.7419599372684607
skipgram,4,11,46.41588833612773,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,4,11,46.41588833612773,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,4,12,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,4,12,46.41588833612773,0.7308750687947165,0.7425742574257426,0.7304552379186638,0.7419599372684607
cbow,4,12,46.41588833612773,0.7308750687947165,0.7425742574257426,0.7304552379186638,0.7419599372684607
svd,4,13,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,4,13,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,4,13,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,4,14,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,4,14,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,4,14,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,4,15,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,4,15,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,4,15,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,4,16,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,4,16,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,4,16,215.44346900318823,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,4,17,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,4,17,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,4,17,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,4,18,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,4,18,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,4,18,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,4,19,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,4,19,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
cbow,4,19,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
svd,4,20,1000.0,0.7314254265272427,0.7425742574257426,0.7310193862503853,0.7419599372684607
skipgram,4,20,1000.0,0.7308750687947165,0.7425742574257426,0.7304809893349856,0.7419599372684607
cbow,4,20,1000.0,0.7308750687947165,0.7425742574257426,0.7304809893349856,0.7419599372684607
svd,5,2,46.41588833612773,0.9664281783159052,0.9405940594059404,0.9664509341466991,0.9404888644299746
skipgram,5,2,1000.0,0.5327462850853054,0.504950495049505,0.5265920522426771,0.502179603267673
cbow,5,2,1000.0,0.9642267473858008,0.9207920792079208,0.9642390414007458,0.9209170991085496
svd,5,3,1000.0,0.9389102916895984,0.9554455445544554,0.9389219862444199,0.9554466364951325
skipgram,5,3,1000.0,0.7369290038525041,0.7128712871287128,0.7345662319066817,0.7050703217898201
