emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
skipgram,4,2,46.41588833612782,0.9023849140321686,0.9353233830845772,0.8776752865868991,0.9184827038516339
cbow,4,2,46.41588833612782,0.8164170826400444,0.7960199004975125,0.7904269348392334,0.7764117472300448
SVD,4,3,0.0016681005372,0.7752596789423984,0.7966101694915254,0.7105500145638997,0.7390598508205986
skipgram,4,3,599.4842503189421,0.7798114254021076,0.8258706467661692,0.7531301513777814,0.8060695881004316
cbow,4,3,599.4842503189421,0.8058790904048807,0.8507462686567164,0.7812381452248375,0.8321305199955428
SVD,4,4,0.0215443469003188,0.704438149197356,0.7076271186440678,0.6428688829422249,0.6532061763823859
skipgram,4,4,100000.0,0.8613422074320577,0.8905472636815921,0.8365959695662731,0.8732852427960701
cbow,4,4,100000.0,0.8674431503050472,0.900497512437811,0.8424978232379043,0.8834102216191768
SVD,4,5,0.0215443469003188,0.6784702549575071,0.6822033898305084,0.6182090521751882,0.6283948300383696
skipgram,4,5,100000.0,0.7371048252911814,0.7611940298507462,0.704888322645397,0.7340379031289064
cbow,4,5,100000.0,0.7376594564614531,0.7611940298507462,0.7055323803880881,0.7340379031289064
SVD,4,6,0.0215443469003188,0.6732766761095373,0.6822033898305084,0.6131347547813597,0.6290296036021343
skipgram,4,6,3.593813663804626,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,4,6,3.593813663804626,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,4,7,0.0215443469003188,0.6718602455146364,0.6822033898305084,0.6117051531274303,0.6290296036021343
skipgram,4,7,3.593813663804626,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,4,7,3.593813663804626,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,4,8,0.0215443469003188,0.67233238904627,0.6822033898305084,0.6122030754775195,0.6290296036021343
skipgram,4,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,4,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,5,2,0.0016681005372,0.833805476864967,0.8432203389830508,0.7686332271045375,0.7843628206290221
skipgram,5,2,599.4842503189421,0.8596783139212424,0.8955223880597015,0.8354053864012227,0.8791365776958046
cbow,5,2,7742.636826811277,0.8985024958402662,0.9253731343283582,0.8743398850234826,0.9090317920567358
SVD,5,3,0.0215443469003188,0.7478753541076487,0.7584745762711864,0.6834638758576389,0.7019988596337954
skipgram,5,3,599.4842503189421,0.8225180255130339,0.8557213930348259,0.7982455840604754,0.8376182329459422
cbow,5,3,599.4842503189421,0.78369384359401,0.8159203980099502,0.7576224046593351,0.7957458176342833
SVD,5,4,0.0215443469003188,0.6949952785646837,0.6949152542372882,0.6340740560483358,0.6403262537111911
skipgram,5,4,100000.0,0.819744869661675,0.8557213930348259,0.7945723784089418,0.8376182329459422
cbow,5,4,100000.0,0.8130892956184138,0.845771144278607,0.7880614776120122,0.8271975746400219
SVD,5,5,0.0215443469003188,0.676109537299339,0.6822033898305084,0.6157395151122611,0.6283948300383696
skipgram,5,5,3.593813663804626,0.7232390460343872,0.7711442786069652,0.689926994271751,0.7475427202191786
cbow,5,5,3.593813663804626,0.7243483083749307,0.7761194029850746,0.6912462914410314,0.7532146165723109
SVD,5,6,0.0215443469003188,0.6732766761095373,0.6822033898305084,0.6131978022080883,0.6290296036021343
skipgram,5,6,3.593813663804626,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,5,6,3.593813663804626,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,5,7,0.0215443469003188,0.6728045325779037,0.6822033898305084,0.612700624806879,0.6290296036021343
skipgram,5,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,5,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,5,8,0.0215443469003188,0.6732766761095373,0.6822033898305084,0.6130720747397304,0.6290296036021343
skipgram,5,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,5,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,6,2,0.0016681005372,0.8319169027384324,0.8389830508474576,0.7666868389766551,0.7802738889342095
skipgram,6,2,3.593813663804626,0.85579589572934,0.8955223880597015,0.830920836688212,0.8789872172138472
cbow,6,2,7742.636826811277,0.8663338879645036,0.900497512437811,0.8421873778671749,0.8841249103729805
SVD,6,3,0.0215443469003188,0.7459867799811143,0.7542372881355932,0.6815899673020688,0.6977821341257857
skipgram,6,3,7742.636826811277,0.8452579034941764,0.8756218905472637,0.8212547907609944,0.8579858875556857
cbow,6,3,7742.636826811277,0.8191902384914033,0.8507462686567164,0.7950154233446824,0.832419047198807
SVD,6,4,0.0215443469003188,0.6883852691218131,0.6949152542372882,0.6274581809481626,0.6414447134786118
skipgram,6,4,3.593813663804626,0.7304492512479202,0.7761194029850746,0.6984568024186918,0.7526435052552608
cbow,6,4,0.2782559402207126,0.7315585135884637,0.7761194029850746,0.6996839968168264,0.7526435052552608
SVD,6,5,0.0215443469003188,0.6751652502360718,0.6822033898305084,0.6148100333476686,0.6290296036021343
skipgram,6,5,3.593813663804626,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,6,5,46.41588833612782,0.7232390460343872,0.7711442786069652,0.689926994271751,0.7475427202191786
SVD,6,6,0.0215443469003188,0.6728045325779037,0.6822033898305084,0.612700624806879,0.6290296036021343
skipgram,6,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,6,6,3.593813663804626,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,6,7,0.0215443469003188,0.6732766761095373,0.6822033898305084,0.6131347547813597,0.6290296036021343
skipgram,6,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,6,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,6,8,0.0215443469003188,0.6742209631728046,0.6822033898305084,0.6140030004942033,0.6290296036021343
skipgram,6,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,6,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,7,2,0.0016681005372,0.8314447592067988,0.8347457627118644,0.7662256873486925,0.7761813399641451
skipgram,7,2,599.4842503189421,0.8369384359400999,0.8756218905472637,0.8115397394860308,0.8587974613747107
cbow,7,2,46.41588833612782,0.8596783139212424,0.900497512437811,0.8349532130660818,0.8839943571328881
SVD,7,3,0.0215443469003188,0.7360717658168083,0.7372881355932204,0.6722663861744079,0.6812725745455116
skipgram,7,3,100000.0,0.8574597892401553,0.8805970149253731,0.833187873279763,0.8633121971840146
cbow,7,3,100000.0,0.8191902384914033,0.8557213930348259,0.7948854954887777,0.8376182329459422
SVD,7,4,0.0215443469003188,0.6874409820585458,0.690677966101695,0.6269276353015871,0.6375296563758887
skipgram,7,4,3.593813663804626,0.7282307265668331,0.7761194029850746,0.695843643170049,0.7532146165723109
cbow,7,4,3.593813663804626,0.7315585135884637,0.7761194029850746,0.6997596456724062,0.7526435052552608
SVD,7,5,0.0215443469003188,0.6746931067044382,0.6822033898305084,0.614437121964835,0.6290296036021343
skipgram,7,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,7,5,46.41588833612782,0.7232390460343872,0.7711442786069652,0.689926994271751,0.7475427202191786
SVD,7,6,0.0215443469003188,0.6732766761095373,0.6822033898305084,0.6131978022080883,0.6290296036021343
skipgram,7,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,7,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,7,7,0.0215443469003188,0.6732766761095373,0.6822033898305084,0.6130720747397304,0.6290296036021343
skipgram,7,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,7,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,7,8,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6094656443774124,0.6244119096315197
skipgram,7,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,7,8,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,8,2,0.0016681005372,0.8314447592067988,0.8347457627118644,0.7662256873486925,0.7761813399641451
skipgram,8,2,46.41588833612782,0.812534664448142,0.8507462686567164,0.7879977080245526,0.833556113893557
cbow,8,2,599.4842503189421,0.8463671658347199,0.8706467661691543,0.8220870085941203,0.8540813717971408
SVD,8,3,0.0215443469003188,0.7294617563739377,0.7245762711864406,0.666998532184922,0.6697886226378336
skipgram,8,3,100000.0,0.8519134775374376,0.8805970149253731,0.8272784259640724,0.8633121971840146
cbow,8,3,100000.0,0.8408208541320022,0.8706467661691543,0.8167272097654804,0.853091371337147
SVD,8,4,0.0215443469003188,0.6860245514636449,0.690677966101695,0.6255805851290706,0.6375296563758887
skipgram,8,4,46.41588833612782,0.7276760953965613,0.7761194029850746,0.6951887844193178,0.7532146165723109
cbow,8,4,46.41588833612782,0.7293399889073766,0.7761194029850746,0.6971514737792508,0.7526435052552608
SVD,8,5,0.0215443469003188,0.6746931067044382,0.6822033898305084,0.6146240645615582,0.6290296036021343
skipgram,8,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,8,5,46.41588833612782,0.7221297836938436,0.7711442786069652,0.6886051022655243,0.7475427202191786
SVD,8,6,0.0215443469003188,0.6732766761095373,0.6822033898305084,0.6131347547813597,0.6290296036021343
skipgram,8,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,8,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,8,7,0.0215443469003188,0.6746931067044382,0.6822033898305084,0.6144990690433187,0.6290296036021343
