m,n,k,emb_type,best_C,train_acc,test_acc
1,1,2,svd,1000.0,0.8415913200723327,0.8571428571428571
1,1,2,skipgram,48.32930238571752,0.8477396021699819,0.8409090909090909
1,1,2,cbow,4.281332398719392,0.8415913200723327,0.8603896103896104
1,1,3,svd,1000.0,0.8383363471971067,0.8246753246753247
1,1,3,skipgram,88.58667904100822,0.8379746835443038,0.8538961038961039
1,1,3,cbow,26.366508987303583,0.850632911392405,0.827922077922078
1,1,4,svd,1000.0,0.8372513562386981,0.8538961038961039
1,1,4,skipgram,4.281332398719392,0.8358047016274864,0.8376623376623377
1,1,4,cbow,14.38449888287663,0.8419529837251356,0.8344155844155844
1,1,5,svd,1000.0,0.7949367088607595,0.788961038961039
1,1,5,skipgram,0.37926901907322497,0.8061482820976492,0.8214285714285714
1,1,5,cbow,26.366508987303583,0.8394213381555153,0.8506493506493507
1,1,6,svd,1000.0,0.7956600361663653,0.8214285714285714
1,1,6,skipgram,26.366508987303583,0.8097649186256781,0.8246753246753247
1,1,6,cbow,7.847599703514606,0.8433996383363472,0.8344155844155844
1,1,7,svd,297.63514416313194,0.7934900542495479,0.8084415584415584
1,1,7,skipgram,14.38449888287663,0.8155515370705244,0.8181818181818182
1,1,7,cbow,1000.0,0.8524412296564196,0.8668831168831169
1,1,8,svd,1000.0,0.8072332730560579,0.8181818181818182
1,1,8,skipgram,545.5594781168514,0.8195298372513562,0.8344155844155844
1,1,8,cbow,1000.0,0.8430379746835444,0.8538961038961039
1,1,9,svd,2.3357214690901213,0.799638336347197,0.775974025974026
1,1,9,skipgram,545.5594781168514,0.8267631103074141,0.8181818181818182
1,1,9,cbow,297.63514416313194,0.8499095840867993,0.8603896103896104
1,1,10,svd,4.281332398719392,0.8032549728752261,0.8116883116883117
1,1,10,skipgram,1000.0,0.8119349005424955,0.8246753246753247
1,1,10,cbow,1000.0,0.8589511754068716,0.8603896103896104
1,1,11,svd,1000.0,0.7905967450271247,0.7857142857142857
1,1,11,skipgram,162.3776739188721,0.8249547920433996,0.8116883116883117
1,1,11,cbow,1000.0,0.8705244122965642,0.8506493506493507
1,1,12,svd,545.5594781168514,0.806871609403255,0.8214285714285714
1,1,12,skipgram,1000.0,0.803616636528029,0.8311688311688312
1,1,12,cbow,1000.0,0.8788426763110307,0.8766233766233766
1,1,13,svd,545.5594781168514,0.7978300180831827,0.801948051948052
1,1,13,skipgram,4.281332398719392,0.803616636528029,0.8116883116883117
1,1,13,cbow,297.63514416313194,0.8705244122965642,0.8668831168831169
1,1,14,svd,7.847599703514606,0.8097649186256781,0.801948051948052
1,1,14,skipgram,1000.0,0.7916817359855335,0.8084415584415584
1,1,14,cbow,1000.0,0.8672694394213382,0.8474025974025974
1,1,15,svd,1000.0,0.8094032549728752,0.8246753246753247
1,1,15,skipgram,1000.0,0.7790235081374322,0.7792207792207793
1,1,15,cbow,1000.0,0.8654611211573237,0.8668831168831169
1,1,16,svd,545.5594781168514,0.8083182640144665,0.827922077922078
1,1,16,skipgram,1000.0,0.7949367088607595,0.801948051948052
1,1,16,cbow,1000.0,0.8553345388788427,0.8344155844155844
1,1,17,svd,545.5594781168514,0.813381555153707,0.8766233766233766
1,1,17,skipgram,48.32930238571752,0.7779385171790235,0.7597402597402597
1,1,17,cbow,545.5594781168514,0.8253164556962025,0.827922077922078
1,1,18,svd,1000.0,0.8086799276672695,0.8441558441558441
1,1,18,skipgram,1.2742749857031335,0.7757685352622061,0.775974025974026
1,1,18,cbow,1000.0,0.8379746835443038,0.8246753246753247
1,1,19,svd,1000.0,0.8065099457504521,0.814935064935065
1,1,19,skipgram,1000.0,0.7822784810126582,0.7662337662337663
1,1,19,cbow,545.5594781168514,0.8191681735985533,0.827922077922078
1,1,20,svd,545.5594781168514,0.8065099457504521,0.8344155844155844
1,1,20,skipgram,1000.0,0.7851717902350813,0.7922077922077922
1,1,20,cbow,48.32930238571752,0.8130198915009041,0.8214285714285714
1,2,2,svd,14.38449888287663,0.7732368896925859,0.762987012987013
1,2,2,skipgram,545.5594781168514,0.8108499095840868,0.7857142857142857
1,2,2,cbow,14.38449888287663,0.8792043399638336,0.8733766233766234
1,2,3,svd,297.63514416313194,0.7555153707052441,0.75
1,2,3,skipgram,48.32930238571752,0.8517179023508138,0.8538961038961039
1,2,3,cbow,14.38449888287663,0.8835443037974684,0.8766233766233766
1,2,4,svd,1000.0,0.8075949367088607,0.8181818181818182
1,2,4,skipgram,162.3776739188721,0.8339963833634719,0.814935064935065
1,2,4,cbow,1000.0,0.8878842676311031,0.8863636363636364
1,2,5,svd,1000.0,0.8231464737793852,0.8214285714285714
1,2,5,skipgram,545.5594781168514,0.8202531645569621,0.8246753246753247
1,2,5,cbow,1000.0,0.881374321880651,0.8701298701298701
1,2,6,svd,1000.0,0.8141048824593128,0.8181818181818182
1,2,6,skipgram,297.63514416313194,0.7851717902350813,0.788961038961039
1,2,6,cbow,1000.0,0.8831826401446654,0.8733766233766234
1,2,7,svd,297.63514416313194,0.8173598553345389,0.8409090909090909
1,2,7,skipgram,545.5594781168514,0.7772151898734178,0.7694805194805194
1,2,7,cbow,545.5594781168514,0.8972875226039783,0.8961038961038961
1,2,8,svd,297.63514416313194,0.810126582278481,0.8116883116883117
1,2,8,skipgram,1000.0,0.7804701627486438,0.8181818181818182
1,2,8,cbow,1000.0,0.8773960216998191,0.8863636363636364
1,2,9,svd,545.5594781168514,0.7949367088607595,0.8636363636363636
1,2,9,skipgram,545.5594781168514,0.7453887884267631,0.7662337662337663
1,2,9,cbow,297.63514416313194,0.8820976491862568,0.9025974025974026
1,2,10,svd,1000.0,0.7924050632911392,0.827922077922078
1,2,10,skipgram,1000.0,0.7403254972875226,0.7792207792207793
1,2,10,cbow,1000.0,0.8817359855334539,0.8928571428571429
1,2,11,svd,48.32930238571752,0.7783001808318264,0.814935064935065
1,2,11,skipgram,1000.0,0.7587703435804701,0.762987012987013
1,2,11,cbow,545.5594781168514,0.8650994575045208,0.8668831168831169
1,2,12,svd,1000.0,0.7855334538878843,0.814935064935065
1,2,12,skipgram,1000.0,0.7598553345388789,0.7954545454545454
1,2,12,cbow,1000.0,0.8650994575045208,0.8538961038961039
1,2,13,svd,545.5594781168514,0.7710669077757686,0.775974025974026
1,2,13,skipgram,1000.0,0.7486437613019892,0.775974025974026
1,2,13,cbow,545.5594781168514,0.8524412296564196,0.8538961038961039
1,2,14,svd,1000.0,0.7891500904159132,0.7792207792207793
1,2,14,skipgram,545.5594781168514,0.7508137432188066,0.762987012987013
1,2,14,cbow,545.5594781168514,0.8423146473779385,0.8571428571428571
1,2,15,svd,297.63514416313194,0.7887884267631103,0.7987012987012987
1,2,15,skipgram,1000.0,0.7533453887884267,0.7662337662337663
1,2,15,cbow,545.5594781168514,0.8292947558770344,0.8214285714285714
1,2,16,svd,545.5594781168514,0.7949367088607595,0.7954545454545454
1,2,16,skipgram,1000.0,0.769620253164557,0.7792207792207793
1,2,16,cbow,545.5594781168514,0.8289330922242315,0.8376623376623377
1,2,17,svd,88.58667904100822,0.8075949367088607,0.7727272727272727
1,2,17,skipgram,1000.0,0.7685352622061483,0.7694805194805194
1,2,17,cbow,162.3776739188721,0.8141048824593128,0.8181818181818182
1,2,18,svd,1000.0,0.8126582278481013,0.7922077922077922
1,2,18,skipgram,1000.0,0.7547920433996383,0.7987012987012987
1,2,18,cbow,1000.0,0.8050632911392405,0.8084415584415584
1,2,19,svd,88.58667904100822,0.7978300180831827,0.7987012987012987
1,2,19,skipgram,1000.0,0.7623869801084991,0.7694805194805194
1,2,19,cbow,162.3776739188721,0.7967450271247739,0.7954545454545454
1,2,20,svd,1000.0,0.8054249547920433,0.788961038961039
1,2,20,skipgram,1000.0,0.759132007233273,0.7824675324675324
1,2,20,cbow,545.5594781168514,0.7960216998191681,0.8246753246753247
2,1,2,svd,1000.0,0.8444846292947559,0.8571428571428571
2,1,2,skipgram,162.3776739188721,0.8763110307414105,0.8766233766233766
2,1,2,cbow,26.366508987303583,0.8470162748643761,0.8571428571428571
2,1,3,svd,1000.0,0.8332730560578662,0.8311688311688312
2,1,3,skipgram,26.366508987303583,0.8419529837251356,0.8409090909090909
2,1,3,cbow,162.3776739188721,0.8198915009041592,0.8474025974025974
2,1,4,svd,1000.0,0.8083182640144665,0.8084415584415584
2,1,4,skipgram,1000.0,0.8144665461121158,0.8051948051948052
2,1,4,cbow,1000.0,0.7826401446654612,0.7694805194805194
2,1,5,svd,1000.0,0.8141048824593128,0.8246753246753247
2,1,5,skipgram,1000.0,0.8227848101265823,0.8376623376623377
2,1,5,cbow,1.2742749857031335,0.7631103074141049,0.7987012987012987
2,1,6,svd,1000.0,0.8130198915009041,0.8116883116883117
2,1,6,skipgram,48.32930238571752,0.8318264014466547,0.8474025974025974
2,1,6,cbow,1000.0,0.7320072332730561,0.698051948051948
2,1,7,svd,1000.0,0.7938517179023508,0.7727272727272727
2,1,7,skipgram,545.5594781168514,0.8249547920433996,0.8344155844155844
2,1,7,cbow,88.58667904100822,0.7439421338155515,0.7142857142857143
2,1,8,svd,1000.0,0.7887884267631103,0.7694805194805194
2,1,8,skipgram,545.5594781168514,0.8386980108499096,0.8311688311688312
2,1,8,cbow,0.03359818286283781,0.7822784810126582,0.7564935064935064
2,1,9,svd,1000.0,0.7779385171790235,0.788961038961039
