m,n,k,emb_type,best_C,train_acc,test_acc
1,2,2,svd,545.5594781168514,0.8015129682997119,0.7799352750809061
1,2,2,skipgram,26.366508987303583,0.8285302593659942,0.8317152103559871
1,2,2,cbow,545.5594781168514,0.8465417867435159,0.8543689320388349
1,2,4,svd,1000.0,0.8000720461095101,0.7928802588996764
1,2,4,skipgram,48.32930238571752,0.7853025936599424,0.7864077669902912
1,2,4,cbow,297.63514416313194,0.8548270893371758,0.8737864077669902
1,2,6,svd,545.5594781168514,0.7946685878962536,0.8058252427184466
1,2,6,skipgram,162.3776739188721,0.7824207492795389,0.8122977346278317
1,2,6,cbow,545.5594781168514,0.8595100864553314,0.86084142394822
1,2,8,svd,545.5594781168514,0.7932276657060519,0.7799352750809061
1,2,8,skipgram,1000.0,0.7943083573487032,0.7993527508090615
1,2,8,cbow,297.63514416313194,0.8613112391930836,0.8673139158576052
1,2,10,svd,545.5594781168514,0.7989913544668588,0.7961165048543689
1,2,10,skipgram,1000.0,0.8025936599423631,0.8122977346278317
1,2,10,cbow,88.58667904100822,0.8544668587896254,0.8543689320388349
1,3,2,svd,1000.0,0.7712536023054755,0.7864077669902912
1,3,2,skipgram,26.366508987303583,0.8285302593659942,0.8349514563106796
1,3,2,cbow,1000.0,0.8447406340057637,0.8252427184466019
1,3,4,svd,545.5594781168514,0.8022334293948127,0.7864077669902912
1,3,4,skipgram,297.63514416313194,0.7907060518731989,0.8090614886731392
1,3,4,cbow,297.63514416313194,0.859149855907781,0.8252427184466019
1,3,6,svd,1000.0,0.819164265129683,0.8122977346278317
1,3,6,skipgram,545.5594781168514,0.7939481268011528,0.8446601941747572
1,3,6,cbow,162.3776739188721,0.8548270893371758,0.7961165048543689
1,3,8,svd,545.5594781168514,0.8472622478386167,0.8511326860841424
1,3,8,skipgram,297.63514416313194,0.7946685878962536,0.8122977346278317
1,3,8,cbow,1000.0,0.8537463976945245,0.7896440129449838
1,3,10,svd,162.3776739188721,0.8454610951008645,0.8640776699029126
