m,n,k,emb_type,best_C,train_acc,test_acc
1,2,2,svd,278.2559402207126,0.775454045129334,0.7524752475247525
1,2,2,skipgram,5.994842503189409,0.7451843698403963,0.7722772277227723
1,2,2,cbow,1000.0,0.7897633461750138,0.7970297029702971
1,2,4,svd,1000.0,0.7220693450742983,0.698019801980198
1,2,4,skipgram,1.6681005372000592,0.7149146945514584,0.7178217821782178
1,2,4,cbow,1000.0,0.7919647771051184,0.7871287128712872
1,2,6,svd,1000.0,0.7226197028068244,0.698019801980198
1,2,6,skipgram,1000.0,0.732526141992295,0.7128712871287128
1,2,6,cbow,278.2559402207126,0.7919647771051184,0.7821782178217822
1,2,8,svd,278.2559402207126,0.7138139790864062,0.7128712871287128
1,2,8,skipgram,1000.0,0.740231150247661,0.7524752475247525
1,2,8,cbow,1000.0,0.7919647771051184,0.7772277227722773
1,2,10,svd,278.2559402207126,0.7204182718767199,0.7029702970297029
1,2,10,skipgram,1000.0,0.7253714914694551,0.7227722772277227
1,2,10,cbow,21.54434690031885,0.7853604843148047,0.7079207920792079
1,3,2,svd,77.42636826811278,0.7193175564116676,0.693069306930693
1,3,2,skipgram,5.994842503189409,0.7407815079801872,0.7524752475247525
1,3,2,cbow,77.42636826811278,0.7848101265822784,0.7772277227722773
1,3,4,svd,1000.0,0.7220693450742983,0.7376237623762376
1,3,4,skipgram,1000.0,0.7088607594936709,0.6732673267326733
1,3,4,cbow,1000.0,0.7991194276279582,0.7722772277227723
1,3,6,svd,1000.0,0.7649972482113374,0.7277227722772277
1,3,6,skipgram,1000.0,0.7000550357732526,0.7326732673267327
1,3,6,cbow,278.2559402207126,0.7853604843148047,0.7821782178217822
1,3,8,svd,1000.0,0.7804072647220693,0.7524752475247525
1,3,8,skipgram,278.2559402207126,0.6829939460649422,0.7277227722772277
1,3,8,cbow,1000.0,0.7782058337919647,0.7722772277227723
1,3,10,svd,278.2559402207126,0.7705008255365988,0.7821782178217822
1,3,10,skipgram,278.2559402207126,0.6675839295542102,0.6633663366336634
1,3,10,cbow,1000.0,0.7627958172812328,0.7772277227722773
1,4,2,svd,278.2559402207126,0.7314254265272427,0.7128712871287128
1,4,2,skipgram,278.2559402207126,0.7495872317006054,0.7227722772277227
1,4,2,cbow,278.2559402207126,0.7903137039075399,0.8366336633663366
1,4,4,svd,1000.0,0.7820583379196477,0.7970297029702971
1,4,4,skipgram,278.2559402207126,0.682443588332416,0.6683168316831684
1,4,4,cbow,77.42636826811278,0.7727022564667033,0.7574257425742574
1,4,6,svd,77.42636826811278,0.779306549257017,0.7772277227722773
1,4,6,skipgram,1000.0,0.6697853604843148,0.6534653465346535
1,4,6,cbow,1000.0,0.7572922399559714,0.7722772277227723
1,4,8,svd,21.54434690031885,0.7705008255365988,0.7425742574257426
1,4,8,skipgram,1000.0,0.6686846450192625,0.6633663366336634
1,4,8,cbow,278.2559402207126,0.7292239955971381,0.7673267326732673
1,4,10,svd,77.42636826811278,0.7644468904788112,0.7277227722772277
1,4,10,skipgram,21.54434690031885,0.662630709961475,0.6732673267326733
1,4,10,cbow,278.2559402207126,0.7138139790864062,0.7425742574257426
1,5,2,svd,278.2559402207126,0.7699504678040726,0.7524752475247525
1,5,2,skipgram,1.6681005372000592,0.744083654375344,0.7326732673267327
1,5,2,cbow,1000.0,0.7809576224545954,0.8316831683168316
1,5,4,svd,77.42636826811278,0.7682993946064942,0.7574257425742574
1,5,4,skipgram,278.2559402207126,0.6846450192625206,0.6237623762376238
1,5,4,cbow,21.54434690031885,0.7418822234452394,0.7772277227722773
1,5,6,svd,21.54434690031885,0.7616951018161805,0.7376237623762376
1,5,6,skipgram,21.54434690031885,0.6681342872867364,0.6534653465346535
1,5,6,cbow,278.2559402207126,0.724821133736929,0.7673267326732673
1,5,8,svd,1000.0,0.75178866263071,0.698019801980198
1,5,8,skipgram,77.42636826811278,0.6494221243808476,0.6386138613861386
1,5,8,cbow,1000.0,0.6989543203082004,0.7326732673267327
1,5,10,svd,21.54434690031885,0.7385800770500826,0.6831683168316832
1,5,10,skipgram,21.54434690031885,0.6384149697303247,0.6584158415841584
1,5,10,cbow,0.464158883361278,0.6929003852504128,0.7128712871287128
1,6,2,svd,1000.0,0.7677490368739681,0.7326732673267327
1,6,2,skipgram,21.54434690031885,0.7385800770500826,0.7277227722772277
1,6,2,cbow,1000.0,0.7842597688497523,0.8168316831683168
1,6,4,svd,77.42636826811278,0.7567418822234453,0.7128712871287128
1,6,4,skipgram,77.42636826811278,0.6802421574023115,0.6584158415841584
1,6,4,cbow,21.54434690031885,0.7099614749587232,0.7524752475247525
1,6,6,svd,0.464158883361278,0.7270225646670335,0.6683168316831684
1,6,6,skipgram,21.54434690031885,0.6648321408915795,0.6534653465346535
1,6,6,cbow,21.54434690031885,0.6802421574023115,0.7277227722772277
1,6,8,svd,1000.0,0.7066593285635663,0.6683168316831684
1,6,8,skipgram,1.6681005372000592,0.6428178315905339,0.6287128712871287
1,6,8,cbow,0.464158883361278,0.6879471656576774,0.7376237623762376
1,6,10,svd,0.464158883361278,0.6940011007154651,0.6287128712871287
1,6,10,skipgram,278.2559402207126,0.6252063841496973,0.6287128712871287
1,6,10,cbow,1.6681005372000592,0.7028068244358833,0.6782178217821783
1,7,2,svd,1000.0,0.7567418822234453,0.7277227722772277
1,7,2,skipgram,278.2559402207126,0.7292239955971381,0.7178217821782178
1,7,2,cbow,1000.0,0.75178866263071,0.7920792079207921
1,7,4,svd,77.42636826811278,0.7308750687947165,0.698019801980198
1,7,4,skipgram,77.42636826811278,0.6725371491469455,0.6732673267326733
1,7,4,cbow,0.464158883361278,0.686296092460099,0.7079207920792079
1,7,6,svd,1000.0,0.7022564667033572,0.6881188118811881
1,7,6,skipgram,5.994842503189409,0.6604292790313704,0.6534653465346535
1,7,6,cbow,1.6681005372000592,0.6747385800770501,0.7079207920792079
1,7,8,svd,1.6681005372000592,0.6879471656576774,0.6732673267326733
1,7,8,skipgram,5.994842503189409,0.6422674738580078,0.6485148514851485
1,7,8,cbow,5.994842503189409,0.686296092460099,0.693069306930693
1,7,10,svd,0.464158883361278,0.6615299944964227,0.6188118811881188
1,7,10,skipgram,77.42636826811278,0.6406164006604292,0.6237623762376238
1,7,10,cbow,0.1291549665014884,0.7341772151898734,0.7029702970297029
1,8,2,svd,77.42636826811278,0.7336268574573472,0.7425742574257426
1,8,2,skipgram,21.54434690031885,0.7264722069345074,0.7178217821782178
1,8,2,cbow,278.2559402207126,0.7418822234452394,0.7871287128712872
1,8,4,svd,1.6681005372000592,0.7011557512383049,0.7029702970297029
1,8,4,skipgram,1000.0,0.6752889378095762,0.6683168316831684
1,8,4,cbow,5.994842503189409,0.6851953769950467,0.6881188118811881
1,8,6,svd,77.42636826811278,0.658778205833792,0.6584158415841584
1,8,6,skipgram,1.6681005372000592,0.6576774903687397,0.6386138613861386
1,8,6,cbow,77.42636826811278,0.6631810676940011,0.6584158415841584
1,8,8,svd,0.464158883361278,0.6615299944964227,0.6485148514851485
1,8,8,skipgram,5.994842503189409,0.6538249862410567,0.6386138613861386
1,8,8,cbow,0.464158883361278,0.7050082553659879,0.6831683168316832
1,8,10,svd,5.994842503189409,0.6791414419372592,0.6584158415841584
1,8,10,skipgram,278.2559402207126,0.6642817831590534,0.6584158415841584
1,8,10,cbow,0.1291549665014884,0.7457347275729224,0.7326732673267327
1,9,2,svd,278.2559402207126,0.7187671986791414,0.7326732673267327
1,9,2,skipgram,77.42636826811278,0.7204182718767199,0.7128712871287128
1,9,2,cbow,1000.0,0.7435332966428179,0.7425742574257426
1,9,4,svd,1000.0,0.6752889378095762,0.7178217821782178
1,9,4,skipgram,77.42636826811278,0.6741882223445239,0.6732673267326733
1,9,4,cbow,1.6681005372000592,0.6642817831590534,0.7079207920792079
1,9,6,svd,0.464158883361278,0.6675839295542102,0.698019801980198
1,9,6,skipgram,21.54434690031885,0.6615299944964227,0.6336633663366337
1,9,6,cbow,5.994842503189409,0.6747385800770501,0.7079207920792079
1,9,8,svd,21.54434690031885,0.6708860759493671,0.6782178217821783
1,9,8,skipgram,21.54434690031885,0.6692350027517887,0.6683168316831684
1,9,8,cbow,0.464158883361278,0.7259218492019813,0.7277227722772277
1,9,10,svd,5.994842503189409,0.6835443037974683,0.7128712871287128
1,9,10,skipgram,278.2559402207126,0.6736378646119978,0.6485148514851485
1,9,10,cbow,0.1291549665014884,0.7539900935608145,0.7722772277227723
1,10,2,svd,21.54434690031885,0.7237204182718767,0.7277227722772277
1,10,2,skipgram,0.464158883361278,0.7198679141441937,0.7376237623762376
1,10,2,cbow,21.54434690031885,0.7314254265272427,0.6683168316831684
1,10,4,svd,5.994842503189409,0.6846450192625206,0.6782178217821783
1,10,4,skipgram,5.994842503189409,0.6714364336818932,0.6386138613861386
1,10,4,cbow,77.42636826811278,0.6857457347275729,0.6782178217821783
1,10,6,svd,0.464158883361278,0.6758392955421023,0.6881188118811881
1,10,6,skipgram,1.6681005372000592,0.6675839295542102,0.6534653465346535
1,10,6,cbow,5.994842503189409,0.7011557512383049,0.6435643564356436
1,10,8,svd,1.6681005372000592,0.6741882223445239,0.6584158415841584
1,10,8,skipgram,1.6681005372000592,0.6615299944964227,0.6584158415841584
1,10,8,cbow,278.2559402207126,0.7308750687947165,0.7277227722772277
1,10,10,svd,1.6681005372000592,0.693450742982939,0.6782178217821783
1,10,10,skipgram,5.994842503189409,0.6697853604843148,0.6831683168316832
1,10,10,cbow,1.6681005372000592,0.7705008255365988,0.7425742574257426
2,2,2,svd,0.464158883361278,0.7077600440286186,0.7475247524752475
